id,raw_id,answered_by_model,prompt_id,graded_by_model,answer_one_sentence,pct_specialists_who_would_agree,pct_public_who_would_agree,traceable_to_known_thinker,traceable_to,originality_0_100,cost_to_say_out_loud_0_100,could_evidence_disprove_it,answer_type
openai/gpt-5.6-luna|P10|8,openai/gpt-5.6-luna|P10|8,openai/gpt-5.6-luna,P10,google/gemini-3.7-flash,Neighborhoods should collectively vote on their simulated daily weather through responsive municipal architecture.,5,5,False,,85,5,False,Made-up proposal
openai/gpt-5.6-luna|P10|8,openai/gpt-5.6-luna|P10|8,openai/gpt-5.6-luna,P10,openai/gpt-5.6-luna,Neighborhoods should collectively vote on their simulated daily weather through responsive municipal architecture.,15,20,False,,88,8,False,Made-up proposal
openai/gpt-5.6-luna|P10|9,openai/gpt-5.6-luna|P10|9,openai/gpt-5.6-luna,P10,deepseek/deepseek-v4-pro,Institutions should be legally required to dissolve after achieving a goal unless actively renewed by referendum.,15,35,False,,75,15,False,Made-up proposal
openai/gpt-5.6-luna|P10|9,openai/gpt-5.6-luna|P10|9,openai/gpt-5.6-luna,P10,google/gemini-3.7-flash,Institutions should be legally required to dissolve after achieving a goal unless actively renewed by referendum.,15,35,True,Sunset clauses / Thomas Jefferson,20,5,False,Institutions are broken
openai/gpt-5.6-luna|P10|9,openai/gpt-5.6-luna|P10|9,openai/gpt-5.6-luna,P10,openai/gpt-5.6-luna,Institutions should be legally required to dissolve after achieving a goal unless actively renewed by referendum.,18,22,False,,65,35,False,Made-up proposal
openai/gpt-5.6-luna|P11|0,openai/gpt-5.6-luna|P11|0,openai/gpt-5.6-luna,P11,deepseek/deepseek-v4-pro,Society should build weather libraries that record and replay the full sensory signatures of past atmospheric conditions.,15,20,False,,70,0,False,Made-up proposal
openai/gpt-5.6-luna|P11|0,openai/gpt-5.6-luna|P11|0,openai/gpt-5.6-luna,P11,google/gemini-3.7-flash,Society should build weather libraries that record and replay the full sensory signatures of past atmospheric conditions.,15,10,False,,78,5,False,Made-up proposal
openai/gpt-5.6-luna|P11|0,openai/gpt-5.6-luna|P11|0,openai/gpt-5.6-luna,P11,openai/gpt-5.6-luna,Society should build weather libraries that record and replay the full sensory signatures of past atmospheric conditions.,35,40,False,,75,5,False,Made-up proposal
openai/gpt-5.6-luna|P11|1,openai/gpt-5.6-luna|P11|1,openai/gpt-5.6-luna,P11,deepseek/deepseek-v4-pro,"Cities should install public benches with rotating apertures that display historical, ecological, or future scenes to foster shared public storytelling.",15,45,False,,75,5,True,Made-up proposal
openai/gpt-5.6-luna|P11|1,openai/gpt-5.6-luna|P11|1,openai/gpt-5.6-luna,P11,google/gemini-3.7-flash,"Cities should install public benches with rotating apertures that display historical, ecological, or future scenes to foster shared public storytelling.",30,40,False,,78,0,False,Made-up proposal
openai/gpt-5.6-luna|P11|1,openai/gpt-5.6-luna|P11|1,openai/gpt-5.6-luna,P11,openai/gpt-5.6-luna,"Cities should install public benches with rotating apertures that display historical, ecological, or future scenes to foster shared public storytelling.",25,45,False,,82,5,True,Made-up proposal
openai/gpt-5.6-luna|P11|2,openai/gpt-5.6-luna|P11|2,openai/gpt-5.6-luna,P11,deepseek/deepseek-v4-pro,Cities should create time-layered public archives where messages left in building shadows are revealed only during the same annual solar alignment.,10,20,False,,90,0,False,Made-up proposal
openai/gpt-5.6-luna|P11|2,openai/gpt-5.6-luna|P11|2,openai/gpt-5.6-luna,P11,google/gemini-3.7-flash,Cities should create time-layered public archives where messages left in building shadows are revealed only during the same annual solar alignment.,20,30,False,,85,0,False,Made-up proposal
openai/gpt-5.6-luna|P11|2,openai/gpt-5.6-luna|P11|2,openai/gpt-5.6-luna,P11,openai/gpt-5.6-luna,Cities should create time-layered public archives where messages left in building shadows are revealed only during the same annual solar alignment.,15,25,False,,90,5,False,Made-up proposal
openai/gpt-5.6-luna|P11|3,openai/gpt-5.6-luna|P11|3,openai/gpt-5.6-luna,P11,deepseek/deepseek-v4-pro,AI decision time capsules that track personal choices and emotional states can reveal individual judgment biases over time.,85,65,False,,15,0,False,Vague reframe
openai/gpt-5.6-luna|P11|3,openai/gpt-5.6-luna|P11|3,openai/gpt-5.6-luna,P11,google/gemini-3.7-flash,AI decision time capsules that track personal choices and emotional states can reveal individual judgment biases over time.,85,60,False,,45,0,True,Made-up proposal
openai/gpt-5.6-luna|P11|3,openai/gpt-5.6-luna|P11|3,openai/gpt-5.6-luna,P11,openai/gpt-5.6-luna,AI decision time capsules that track personal choices and emotional states can reveal individual judgment biases over time.,78,64,False,,38,5,True,Made-up proposal
openai/gpt-5.6-luna|P11|4,openai/gpt-5.6-luna|P11|4,openai/gpt-5.6-luna,P11,deepseek/deepseek-v4-pro,Libraries should create blank companion volumes for books to allow readers to record their personal responses and reflections.,30,45,False,,65,5,False,Made-up proposal
openai/gpt-5.6-luna|P11|4,openai/gpt-5.6-luna|P11|4,openai/gpt-5.6-luna,P11,google/gemini-3.7-flash,Libraries should create blank companion volumes for books to allow readers to record their personal responses and reflections.,20,30,False,,80,0,False,Made-up proposal
openai/gpt-5.6-luna|P11|4,openai/gpt-5.6-luna|P11|4,openai/gpt-5.6-luna,P11,openai/gpt-5.6-luna,Libraries should create blank companion volumes for books to allow readers to record their personal responses and reflections.,65,70,False,,55,0,False,Made-up proposal
openai/gpt-5.6-luna|P11|5,openai/gpt-5.6-luna|P11|5,openai/gpt-5.6-luna,P11,deepseek/deepseek-v4-pro,Cities should create public parks dedicated to evolving and generating unanswered questions rather than finding answers.,5,10,False,,80,5,False,Made-up proposal
openai/gpt-5.6-luna|P11|5,openai/gpt-5.6-luna|P11|5,openai/gpt-5.6-luna,P11,google/gemini-3.7-flash,Cities should create public parks dedicated to evolving and generating unanswered questions rather than finding answers.,10,20,False,,80,5,False,Made-up proposal
openai/gpt-5.6-luna|P11|5,openai/gpt-5.6-luna|P11|5,openai/gpt-5.6-luna,P11,openai/gpt-5.6-luna,Cities should create public parks dedicated to evolving and generating unanswered questions rather than finding answers.,25,30,False,,68,5,False,Made-up proposal
openai/gpt-5.6-luna|P11|6,openai/gpt-5.6-luna|P11|6,openai/gpt-5.6-luna,P11,deepseek/deepseek-v4-pro,Libraries should create adaptive books that record reader interactions and evolve to reflect collective understanding over time.,20,30,False,,60,5,False,Made-up proposal
openai/gpt-5.6-luna|P11|6,openai/gpt-5.6-luna|P11|6,openai/gpt-5.6-luna,P11,google/gemini-3.7-flash,Libraries should create adaptive books that record reader interactions and evolve to reflect collective understanding over time.,20,25,False,,70,5,False,Made-up proposal
openai/gpt-5.6-luna|P11|6,openai/gpt-5.6-luna|P11|6,openai/gpt-5.6-luna,P11,openai/gpt-5.6-luna,Libraries should create adaptive books that record reader interactions and evolve to reflect collective understanding over time.,55,50,False,,55,5,True,Made-up proposal
openai/gpt-5.6-luna|P11|7,openai/gpt-5.6-luna|P11|7,openai/gpt-5.6-luna,P11,deepseek/deepseek-v4-pro,Cities should create shadow libraries where people borrow story-tagged personal objects to share collective experiences.,15,20,False,,50,5,False,Made-up proposal
openai/gpt-5.6-luna|P11|7,openai/gpt-5.6-luna|P11|7,openai/gpt-5.6-luna,P11,google/gemini-3.7-flash,Cities should create shadow libraries where people borrow story-tagged personal objects to share collective experiences.,30,25,False,,70,5,False,Made-up proposal
openai/gpt-5.6-luna|P11|7,openai/gpt-5.6-luna|P11|7,openai/gpt-5.6-luna,P11,openai/gpt-5.6-luna,Cities should create shadow libraries where people borrow story-tagged personal objects to share collective experiences.,10,18,False,,78,5,True,Made-up proposal
openai/gpt-5.6-luna|P11|8,openai/gpt-5.6-luna|P11|8,openai/gpt-5.6-luna,P11,deepseek/deepseek-v4-pro,Buildings should release faint scents and sounds reflecting their emotional history to turn neighborhoods into sensory archives.,12,18,False,,70,10,False,Made-up proposal
openai/gpt-5.6-luna|P11|8,openai/gpt-5.6-luna|P11|8,openai/gpt-5.6-luna,P11,google/gemini-3.7-flash,Buildings should release faint scents and sounds reflecting their emotional history to turn neighborhoods into sensory archives.,5,10,False,,85,5,False,Made-up proposal
openai/gpt-5.6-luna|P11|8,openai/gpt-5.6-luna|P11|8,openai/gpt-5.6-luna,P11,openai/gpt-5.6-luna,Buildings should release faint scents and sounds reflecting their emotional history to turn neighborhoods into sensory archives.,10,15,False,,75,10,False,Made-up proposal
openai/gpt-5.6-luna|P11|9,openai/gpt-5.6-luna|P11|9,openai/gpt-5.6-luna,P11,deepseek/deepseek-v4-pro,Public memory gardens should use responsive plants to visually and aromatically reflect collective community emotions.,20,50,False,,80,5,False,Made-up proposal
openai/gpt-5.6-luna|P11|9,openai/gpt-5.6-luna|P11|9,openai/gpt-5.6-luna,P11,google/gemini-3.7-flash,Public memory gardens should use responsive plants to visually and aromatically reflect collective community emotions.,10,15,False,,85,0,False,Made-up proposal
openai/gpt-5.6-luna|P11|9,openai/gpt-5.6-luna|P11|9,openai/gpt-5.6-luna,P11,openai/gpt-5.6-luna,Public memory gardens should use responsive plants to visually and aromatically reflect collective community emotions.,10,18,False,,72,5,False,Made-up proposal
openai/gpt-5.6-luna|P12|0,openai/gpt-5.6-luna|P12|0,openai/gpt-5.6-luna,P12,deepseek/deepseek-v4-pro,Communities should use time-based skill-exchange platforms instead of money to share practical knowledge.,40,55,True,Edgar Cahn,5,10,False,Textbook position
openai/gpt-5.6-luna|P12|0,openai/gpt-5.6-luna|P12|0,openai/gpt-5.6-luna,P12,google/gemini-3.7-flash,Communities should use time-based skill-exchange platforms instead of money to share practical knowledge.,15,30,True,Edgar S. Cahn (Time Banking / Time Dollars),15,5,False,Made-up proposal
openai/gpt-5.6-luna|P12|0,openai/gpt-5.6-luna|P12|0,openai/gpt-5.6-luna,P12,openai/gpt-5.6-luna,Communities should use time-based skill-exchange platforms instead of money to share practical knowledge.,35,40,True,Edgar Cahn,10,5,True,Textbook position
openai/gpt-5.6-luna|P12|1,openai/gpt-5.6-luna|P12|1,openai/gpt-5.6-luna,P12,deepseek/deepseek-v4-pro,Neighborhoods should establish credit-based tool libraries using smart lockers at local businesses.,65,55,False,,60,10,False,Made-up proposal
openai/gpt-5.6-luna|P12|1,openai/gpt-5.6-luna|P12|1,openai/gpt-5.6-luna,P12,google/gemini-3.7-flash,Neighborhoods should establish credit-based tool libraries using smart lockers at local businesses.,60,70,False,,45,0,True,Made-up proposal
openai/gpt-5.6-luna|P12|1,openai/gpt-5.6-luna|P12|1,openai/gpt-5.6-luna,P12,openai/gpt-5.6-luna,Neighborhoods should establish credit-based tool libraries using smart lockers at local businesses.,62,58,False,,68,5,True,Made-up proposal
openai/gpt-5.6-luna|P12|2,openai/gpt-5.6-luna|P12|2,openai/gpt-5.6-luna,P12,deepseek/deepseek-v4-pro,Communities should establish neighborhood tool libraries to share rarely used equipment and reduce waste.,70,55,False,,15,5,True,Textbook position
openai/gpt-5.6-luna|P12|2,openai/gpt-5.6-luna|P12|2,openai/gpt-5.6-luna,P12,google/gemini-3.7-flash,Communities should establish neighborhood tool libraries to share rarely used equipment and reduce waste.,85,80,True,"Tool library movement (e.g., Berkeley Tool Lending Library, 1979)",5,0,True,Self-help inversion
openai/gpt-5.6-luna|P12|2,openai/gpt-5.6-luna|P12|2,openai/gpt-5.6-luna,P12,openai/gpt-5.6-luna,Communities should establish neighborhood tool libraries to share rarely used equipment and reduce waste.,85,78,False,,12,2,True,Made-up proposal
openai/gpt-5.6-luna|P12|3,openai/gpt-5.6-luna|P12|3,openai/gpt-5.6-luna,P12,deepseek/deepseek-v4-pro,A service should allow people to temporarily swap live window views using cameras and micropayments.,15,20,False,,25,0,False,Made-up proposal
openai/gpt-5.6-luna|P12|3,openai/gpt-5.6-luna|P12|3,openai/gpt-5.6-luna,P12,google/gemini-3.7-flash,A service should allow people to temporarily swap live window views using cameras and micropayments.,30,25,True,WindowSwap (Sonali Ranjit and Vaishnav Balasubramaniam),20,0,False,Made-up proposal
openai/gpt-5.6-luna|P12|3,openai/gpt-5.6-luna|P12|3,openai/gpt-5.6-luna,P12,openai/gpt-5.6-luna,A service should allow people to temporarily swap live window views using cameras and micropayments.,20,15,False,,75,5,True,Made-up proposal
openai/gpt-5.6-luna|P12|4,openai/gpt-5.6-luna|P12|4,openai/gpt-5.6-luna,P12,deepseek/deepseek-v4-pro,Communities should create memory gardens where plants link to local residents' recorded personal stories via QR codes.,30,75,False,,75,5,False,Made-up proposal
openai/gpt-5.6-luna|P12|4,openai/gpt-5.6-luna|P12|4,openai/gpt-5.6-luna,P12,google/gemini-3.7-flash,Communities should create memory gardens where plants link to local residents' recorded personal stories via QR codes.,70,60,False,,40,0,False,Made-up proposal
openai/gpt-5.6-luna|P12|4,openai/gpt-5.6-luna|P12|4,openai/gpt-5.6-luna,P12,openai/gpt-5.6-luna,Communities should create memory gardens where plants link to local residents' recorded personal stories via QR codes.,55,68,False,,65,5,True,Made-up proposal
openai/gpt-5.6-luna|P12|5,openai/gpt-5.6-luna|P12|5,openai/gpt-5.6-luna,P12,deepseek/deepseek-v4-pro,People should be able to exchange live window views globally through smart screens.,60,70,False,,25,0,False,Made-up proposal
openai/gpt-5.6-luna|P12|5,openai/gpt-5.6-luna|P12|5,openai/gpt-5.6-luna,P12,google/gemini-3.7-flash,People should be able to exchange live window views globally through smart screens.,70,65,True,"WindowSwap (Sonali Ranjit & Vaishnav Balasubramaniam, 2020) / Benedict Allen / Portal project",15,0,False,Tech-world consensus
openai/gpt-5.6-luna|P12|5,openai/gpt-5.6-luna|P12|5,openai/gpt-5.6-luna,P12,openai/gpt-5.6-luna,People should be able to exchange live window views globally through smart screens.,65,55,False,,55,0,True,Made-up proposal
openai/gpt-5.6-luna|P12|6,openai/gpt-5.6-luna|P12|6,openai/gpt-5.6-luna,P12,deepseek/deepseek-v4-pro,Communities should establish neighborhood tool libraries with shared maintenance credit systems.,80,60,True,,30,0,False,Made-up proposal
openai/gpt-5.6-luna|P12|6,openai/gpt-5.6-luna|P12|6,openai/gpt-5.6-luna,P12,google/gemini-3.7-flash,Communities should establish neighborhood tool libraries with shared maintenance credit systems.,70,65,True,Tool library movement / Time banking (Edgar Cahn),15,0,True,Made-up proposal
openai/gpt-5.6-luna|P12|6,openai/gpt-5.6-luna|P12|6,openai/gpt-5.6-luna,P12,openai/gpt-5.6-luna,Communities should establish neighborhood tool libraries with shared maintenance credit systems.,68,58,False,,55,5,True,Made-up proposal
openai/gpt-5.6-luna|P12|7,openai/gpt-5.6-luna|P12|7,openai/gpt-5.6-luna,P12,deepseek/deepseek-v4-pro,Communities should establish neighborhood tool libraries where residents share rarely used items through a credit-based app.,80,50,False,,40,0,False,Made-up proposal
openai/gpt-5.6-luna|P12|7,openai/gpt-5.6-luna|P12|7,openai/gpt-5.6-luna,P12,google/gemini-3.7-flash,Communities should establish neighborhood tool libraries where residents share rarely used items through a credit-based app.,80,65,True,Tool library movement / Sharing economy,15,0,True,Tech-world consensus
openai/gpt-5.6-luna|P12|7,openai/gpt-5.6-luna|P12|7,openai/gpt-5.6-luna,P12,openai/gpt-5.6-luna,Communities should establish neighborhood tool libraries where residents share rarely used items through a credit-based app.,65,72,False,,40,5,True,Made-up proposal
openai/gpt-5.6-luna|P12|8,openai/gpt-5.6-luna|P12|8,openai/gpt-5.6-luna,P12,deepseek/deepseek-v4-pro,Neighborhoods should create credit-based tool libraries to share rarely used household items and reduce waste.,80,55,True,Tool library movement,25,5,False,Textbook position
openai/gpt-5.6-luna|P12|8,openai/gpt-5.6-luna|P12|8,openai/gpt-5.6-luna,P12,google/gemini-3.7-flash,Neighborhoods should create credit-based tool libraries to share rarely used household items and reduce waste.,85,75,True,Tool library movement / Sharing economy literature,10,0,True,Made-up proposal
openai/gpt-5.6-luna|P12|8,openai/gpt-5.6-luna|P12|8,openai/gpt-5.6-luna,P12,openai/gpt-5.6-luna,Neighborhoods should create credit-based tool libraries to share rarely used household items and reduce waste.,85,75,True,Tool libraries / time banking,20,5,True,Made-up proposal
openai/gpt-5.6-luna|P12|9,openai/gpt-5.6-luna|P12|9,openai/gpt-5.6-luna,P12,deepseek/deepseek-v4-pro,Neighborhoods should establish app-managed tool-sharing libraries using secure lockers sponsored by local hardware stores.,50,55,False,,50,0,False,Made-up proposal
openai/gpt-5.6-luna|P12|9,openai/gpt-5.6-luna|P12|9,openai/gpt-5.6-luna,P12,google/gemini-3.7-flash,Neighborhoods should establish app-managed tool-sharing libraries using secure lockers sponsored by local hardware stores.,75,70,False,,40,0,True,Made-up proposal
openai/gpt-5.6-luna|P12|9,openai/gpt-5.6-luna|P12|9,openai/gpt-5.6-luna,P12,openai/gpt-5.6-luna,Neighborhoods should establish app-managed tool-sharing libraries using secure lockers sponsored by local hardware stores.,65,62,False,,48,5,True,Made-up proposal
openai/gpt-5.6-luna|P1|0,openai/gpt-5.6-luna|P1|0,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,"Human behavior is primarily limited by incentives, habits, and social pressures rather than a lack of information.",85,45,True,"Critique of the information deficit model (e.g., in risk communication and behavioral economics, Thaler & Sunstein's Nud",5,0,True,Textbook position
openai/gpt-5.6-luna|P1|0,openai/gpt-5.6-luna|P1|0,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,"Human behavior is primarily limited by incentives, habits, and social pressures rather than a lack of information.",85,65,True,"Behavioral economics / Social psychology (e.g. Kahneman, Thaler, Lewin)",15,5,True,Textbook position
openai/gpt-5.6-luna|P1|0,openai/gpt-5.6-luna|P1|0,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,"Human behavior is primarily limited by incentives, habits, and social pressures rather than a lack of information.",78,62,False,,25,5,True,Textbook position
openai/gpt-5.6-luna|P1|1,openai/gpt-5.6-luna|P1|1,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,"Productivity problems stem from overcommitment rather than poor time management, making subtraction more effective than optimization.",40,60,True,"Greg McKeown, Essentialism",10,0,False,Self-help inversion
openai/gpt-5.6-luna|P1|1,openai/gpt-5.6-luna|P1|1,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,"Productivity problems stem from overcommitment rather than poor time management, making subtraction more effective than optimization.",75,60,True,Greg McKeown (Essentialism) / Oliver Burkeman,15,0,True,Self-help inversion
openai/gpt-5.6-luna|P1|1,openai/gpt-5.6-luna|P1|1,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,"Productivity problems stem from overcommitment rather than poor time management, making subtraction more effective than optimization.",70,55,False,,30,5,True,Self-help inversion
openai/gpt-5.6-luna|P1|10,openai/gpt-5.6-luna|P1|10,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,Changing your mind in response to evidence is a sign of intellectual honesty rather than weakness.,90,70,False,,5,0,False,Self-help inversion
openai/gpt-5.6-luna|P1|10,openai/gpt-5.6-luna|P1|10,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,Changing your mind in response to evidence is a sign of intellectual honesty rather than weakness.,99,85,True,"Epistemology / Rationalism / John Maynard Keynes ('When the facts change, I change my mind')",0,0,False,Self-help inversion
openai/gpt-5.6-luna|P1|10,openai/gpt-5.6-luna|P1|10,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,Changing your mind in response to evidence is a sign of intellectual honesty rather than weakness.,95,85,True,John Maynard Keynes,5,0,True,Textbook position
openai/gpt-5.6-luna|P1|11,openai/gpt-5.6-luna|P1|11,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,People are better served by optimizing for changing their minds quickly than by trying to be right.,40,25,False,,50,10,False,Self-help inversion
openai/gpt-5.6-luna|P1|11,openai/gpt-5.6-luna|P1|11,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,People are better served by optimizing for changing their minds quickly than by trying to be right.,85,40,True,"Jeff Bezos / Ray Dalio / Rationalist community ('Strong opinions, weakly held' / Bayesian updating)",15,5,True,Tech-world consensus
openai/gpt-5.6-luna|P1|11,openai/gpt-5.6-luna|P1|11,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,People are better served by optimizing for changing their minds quickly than by trying to be right.,62,34,False,,32,12,True,Self-help inversion
openai/gpt-5.6-luna|P1|12,openai/gpt-5.6-luna|P1|12,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,Taking action with sufficient direction and flexibility is better than waiting for complete certainty.,75,70,True,,5,0,False,Self-help inversion
openai/gpt-5.6-luna|P1|12,openai/gpt-5.6-luna|P1|12,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,Taking action with sufficient direction and flexibility is better than waiting for complete certainty.,90,85,True,Colin Powell (40-70 Rule) / Jeff Bezos (Type 1 vs Type 2 decisions),5,0,False,Self-help inversion
openai/gpt-5.6-luna|P1|12,openai/gpt-5.6-luna|P1|12,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,Taking action with sufficient direction and flexibility is better than waiting for complete certainty.,85,80,False,,10,0,False,Self-help inversion
openai/gpt-5.6-luna|P1|13,openai/gpt-5.6-luna|P1|13,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,People are limited more by a lack of sustained attention and follow-through than by a lack of information.,75,70,False,,5,0,False,Self-help inversion
openai/gpt-5.6-luna|P1|13,openai/gpt-5.6-luna|P1|13,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,People are limited more by a lack of sustained attention and follow-through than by a lack of information.,85,75,True,Herbert Simon / 'Attention Economy',10,0,True,Self-help inversion
openai/gpt-5.6-luna|P1|13,openai/gpt-5.6-luna|P1|13,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,People are limited more by a lack of sustained attention and follow-through than by a lack of information.,70,65,False,,20,5,True,Self-help inversion
openai/gpt-5.6-luna|P1|14,openai/gpt-5.6-luna|P1|14,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,"Consistent, small actions repeated over time produce greater results than occasional bursts of intense effort.",75,85,True,"Darren Hardy, The Compound Effect",5,0,True,Self-help inversion
openai/gpt-5.6-luna|P1|14,openai/gpt-5.6-luna|P1|14,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,"Consistent, small actions repeated over time produce greater results than occasional bursts of intense effort.",90,85,True,James Clear (Atomic Habits) / Darren Hardy (The Compound Effect),5,0,True,Self-help inversion
openai/gpt-5.6-luna|P1|14,openai/gpt-5.6-luna|P1|14,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,"Consistent, small actions repeated over time produce greater results than occasional bursts of intense effort.",85,80,True,James Clear,5,0,True,Self-help inversion
openai/gpt-5.6-luna|P1|15,openai/gpt-5.6-luna|P1|15,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,People resist change primarily because it threatens their identity and social belonging rather than due to fear of uncertainty.,40,30,False,,40,10,True,Self-help inversion
openai/gpt-5.6-luna|P1|15,openai/gpt-5.6-luna|P1|15,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,People resist change primarily because it threatens their identity and social belonging rather than due to fear of uncertainty.,75,40,True,"Social Identity Theory (Henri Tajfel, John Turner) / Cultural Cognition (Dan Kahan)",20,5,True,Textbook position
openai/gpt-5.6-luna|P1|15,openai/gpt-5.6-luna|P1|15,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,People resist change primarily because it threatens their identity and social belonging rather than due to fear of uncertainty.,58,42,True,Henri Tajfel and John Turner,15,5,True,Textbook position
openai/gpt-5.6-luna|P1|16,openai/gpt-5.6-luna|P1|16,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,Most people prefer having good choices made for them over the demanding responsibility of genuine autonomy.,30,60,True,"Erich Fromm, Escape from Freedom",10,10,True,Textbook position
openai/gpt-5.6-luna|P1|16,openai/gpt-5.6-luna|P1|16,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,Most people prefer having good choices made for them over the demanding responsibility of genuine autonomy.,65,30,True,Erich Fromm (Escape from Freedom) / Fyodor Dostoevsky (The Grand Inquisitor),10,25,True,Textbook position
openai/gpt-5.6-luna|P1|16,openai/gpt-5.6-luna|P1|16,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,Most people prefer having good choices made for them over the demanding responsibility of genuine autonomy.,58,43,True,"Erich Fromm, Escape from Freedom",10,10,True,Textbook position
openai/gpt-5.6-luna|P1|17,openai/gpt-5.6-luna|P1|17,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,Most productivity problems stem from choosing the wrong goals rather than poor time management.,65,50,True,Peter Drucker,5,0,False,Self-help inversion
openai/gpt-5.6-luna|P1|17,openai/gpt-5.6-luna|P1|17,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,Most productivity problems stem from choosing the wrong goals rather than poor time management.,80,65,True,Peter Drucker,15,0,False,Self-help inversion
openai/gpt-5.6-luna|P1|17,openai/gpt-5.6-luna|P1|17,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,Most productivity problems stem from choosing the wrong goals rather than poor time management.,55,40,False,,20,5,True,Self-help inversion
openai/gpt-5.6-luna|P1|18,openai/gpt-5.6-luna|P1|18,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,"Consistent systems and habits determine life outcomes far more than circumstances, motivation, or talent.",25,40,True,"James Clear (Atomic Habits), Scott Adams (systems over goals)",5,15,True,Self-help inversion
openai/gpt-5.6-luna|P1|18,openai/gpt-5.6-luna|P1|18,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,"Consistent systems and habits determine life outcomes far more than circumstances, motivation, or talent.",30,65,True,James Clear (Atomic Habits),5,0,True,Self-help inversion
openai/gpt-5.6-luna|P1|18,openai/gpt-5.6-luna|P1|18,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,"Consistent systems and habits determine life outcomes far more than circumstances, motivation, or talent.",35,45,True,"James Clear, Atomic Habits",10,10,True,Self-help inversion
openai/gpt-5.6-luna|P1|19,openai/gpt-5.6-luna|P1|19,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,Excessive research and information gathering is often a disguise for the fear of taking responsibility.,45,65,False,,20,5,False,Self-help inversion
openai/gpt-5.6-luna|P1|19,openai/gpt-5.6-luna|P1|19,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,Excessive research and information gathering is often a disguise for the fear of taking responsibility.,85,65,True,Analysis paralysis / Steven Pressfield (The War of Art) / Eric Berne,15,0,True,Self-help inversion
openai/gpt-5.6-luna|P1|19,openai/gpt-5.6-luna|P1|19,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,Excessive research and information gathering is often a disguise for the fear of taking responsibility.,60,68,False,,25,5,False,Self-help inversion
openai/gpt-5.6-luna|P1|2,openai/gpt-5.6-luna|P1|2,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,Institutions prioritize self-preservation over solving the problems they were created to address.,70,68,True,Robert Michels,5,5,True,Institutions are broken
openai/gpt-5.6-luna|P1|2,openai/gpt-5.6-luna|P1|2,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,Institutions prioritize self-preservation over solving the problems they were created to address.,85,80,True,Robert Michels (Iron Law of Oligarchy) / Pournelle's Iron Law of Bureaucracy,5,5,True,Institutions are broken
openai/gpt-5.6-luna|P1|2,openai/gpt-5.6-luna|P1|2,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,Institutions prioritize self-preservation over solving the problems they were created to address.,65,60,True,"Robert Michels, Iron Law of Oligarchy",10,5,True,Institutions are broken
openai/gpt-5.6-luna|P1|20,openai/gpt-5.6-luna|P1|20,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,Most people overestimate their intellectual independence and underestimate the influence of social incentives and identity on their beliefs.,85,55,False,,25,5,True,Textbook position
